cidade,dt,r1,r2,r3,r4,tmin,tmax,wmx,c1,c2,c3,c4
Aparecida - SP,2026-06-01,0.15,0.05,0.02,0.0,11.88,21.61,6.41,2,0,1,2
Aparecida - SP,2026-06-02,0.16,0.02,0.12,0.14,12.73,20.92,3.75,2,1,2,3
Aparecida - SP,2026-06-03,0.47,0.21,0.26,0.48,12.92,20.34,3.65,2,1,2,3
Aparecida - SP,2026-06-04,1.16,0.5,0.29,0.36,11.07,17.75,4.97,3,2,2,3
Aparecida - SP,2026-06-05,0.52,0.0,0.0,0.0,8.57,17.1,5.59,2,2,1,2
Aparecida - SP,2026-06-06,0.02,0.0,0.0,0.0,7.97,18.69,5.01,2,1,0,0
Aparecida - SP,2026-06-07,0.0,0.0,0.0,0.0,8.44,20.52,3.66,0,0,0,0
Aparecida d'Oeste - SP,2026-05-29,0.0,0.0,0.0,0.0,17.67,28.1,12.6,0,0,0,0
Aparecida d'Oeste - SP,2026-05-30,0.0,0.0,0.0,0.0,18.13,28.38,8.57,0,0,0,0
Aparecida d'Oeste - SP,2026-05-31,0.0,0.0,0.0,0.0,17.76,27.99,7.93,0,0,0,0
Aparecida d'Oeste - SP,2026-06-01,0.0,0.0,0.0,0.02,17.6,27.58,9.42,0,0,0,0
Aparecida d'Oeste - SP,2026-06-02,0.0,0.0,0.0,0.0,15.45,26.23,11.92,0,0,0,0
Aparecida d'Oeste - SP,2026-06-03,0.0,0.0,0.0,0.0,16.79,25.5,15.43,0,0,0,0
Aparecida d'Oeste - SP,2026-06-04,0.0,0.0,0.0,0.0,16.85,27.0,18.86,0,0,0,0
Aparecida d'Oeste - SP,2026-06-05,0.0,0.0,0.0,0.0,14.85,25.2,18.07,0,0,0,0
Aparecida d'Oeste - SP,2026-06-06,0.0,0.0,0.0,0.0,13.97,24.44,13.43,0,0,0,0
Aparecida d'Oeste - SP,2026-06-07,0.0,0.01,0.0,0.0,14.34,24.9,9.08,0,0,0,0
Aparecida de Goiânia - GO,2026-05-29,0.0,0.0,0.02,0.01,18.6,26.91,7.35,0,0,0,0
Aparecida de Goiânia - GO,2026-05-30,0.01,0.0,0.0,0.0,17.25,27.6,8.52,0,1,0,0
Aparecida de Goiânia - GO,2026-05-31,0.0,0.0,0.0,0.0,16.76,28.52,6.92,0,1,0,0
Aparecida de Goiânia - GO,2026-06-01,0.11,0.02,0.0,0.0,15.94,28.42,7.07,0,0,0,0
Aparecida de Goiânia - GO,2026-06-02,0.0,0.0,0.0,0.0,14.92,28.35,9.35,0,0,0,0
Aparecida de Goiânia - GO,2026-06-03,0.0,0.0,0.0,0.0,16.48,28.28,8.33,0,0,0,0
Aparecida de Goiânia - GO,2026-06-04,0.0,0.0,0.0,0.0,15.54,27.78,12.51,0,0,0,0
Aparecida de Goiânia - GO,2026-06-05,0.0,0.0,0.0,0.0,13.35,25.95,11.96,0,0,0,0
Aparecida de Goiânia - GO,2026-06-06,0.0,0.0,0.0,0.0,12.44,24.28,12.13,0,0,0,0
Aparecida de Goiânia - GO,2026-06-07,0.0,0.01,0.0,0.0,12.25,25.59,9.79,0,0,0,0
Aparecida do Rio Doce - GO,2026-05-29,0.0,0.0,0.0,0.0,18.73,28.0,5.1,0,0,0,0
Aparecida do Rio Doce - GO,2026-05-30,0.05,0.0,0.0,0.0,17.88,28.94,6.84,0,1,0,0
Aparecida do Rio Doce - GO,2026-05-31,0.09,0.0,0.0,0.0,16.98,28.27,6.82,0,0,0,0
Aparecida do Rio Doce - GO,2026-06-01,0.0,0.0,0.0,0.0,16.38,28.36,7.66,0,0,0,0
Aparecida do Rio Doce - GO,2026-06-02,0.0,0.0,0.0,0.0,14.76,27.45,9.68,0,0,0,0
Aparecida do Rio Doce - GO,2026-06-03,0.0,0.0,0.0,0.0,14.63,26.78,8.1,0,0,0,0
Aparecida do Rio Doce - GO,2026-06-04,0.0,0.0,0.0,0.0,15.38,27.87,8.19,0,0,0,0
Aparecida do Rio Doce - GO,2026-06-05,0.0,0.0,0.0,0.0,13.35,26.23,9.52,0,0,0,0
Aparecida do Rio Doce - GO,2026-06-06,0.0,0.0,0.0,0.0,12.25,24.75,7.48,0,0,0,0
Aparecida do Rio Doce - GO,2026-06-07,0.0,0.01,0.0,0.0,12.65,25.52,8.43,0,0,0,0
Aparecida do Rio Negro - TO,2026-05-29,0.0,0.0,0.0,0.0,21.73,33.38,15.18,0,0,0,0
Aparecida do Rio Negro - TO,2026-05-30,0.0,0.0,0.0,0.0,21.85,32.97,9.84,0,0,0,0
Aparecida do Rio Negro - TO,2026-05-31,0.0,0.0,0.05,0.07,22.42,32.42,11.79,0,1,0,1
Aparecida do Rio Negro - TO,2026-06-01,0.13,0.01,0.02,0.05,22.19,32.3,7.4,0,0,0,0
Aparecida do Rio Negro - TO,2026-06-02,0.03,0.0,0.0,0.12,22.32,32.48,8.81,0,0,0,0
Aparecida do Rio Negro - TO,2026-06-03,0.2,0.07,0.06,0.04,22.7,31.34,11.47,1,1,0,1
Aparecida do Rio Negro - TO,2026-06-04,0.07,0.04,0.0,0.0,21.85,32.0,14.05,0,1,0,0
Aparecida do Rio Negro - TO,2026-06-05,0.0,0.0,0.0,0.0,19.82,31.16,15.43,0,0,0,0
Aparecida do Rio Negro - TO,2026-06-06,0.0,0.0,0.0,0.0,19.09,30.44,14.23,0,0,0,0
Aparecida do Rio Negro - TO,2026-06-07,0.0,0.0,0.0,0.0,19.62,30.52,11.75,0,0,0,0
Aparecida do Taboado - MS,2026-05-29,0.0,0.0,0.0,0.0,17.92,28.85,8.87,0,0,0,0
Aparecida do Taboado - MS,2026-05-30,0.0,0.0,0.0,0.0,17.97,29.28,7.09,0,0,0,0
Aparecida do Taboado - MS,2026-05-31,0.0,0.0,0.0,0.0,17.51,28.71,6.01,0,0,0,0
Aparecida do Taboado - MS,2026-06-01,0.0,0.0,0.0,0.0,17.13,28.26,7.51,0,0,0,0
Aparecida do Taboado - MS,2026-06-02,0.0,0.0,0.0,0.0,14.88,27.07,10.64,0,0,0,0
Aparecida do Taboado - MS,2026-06-03,0.0,0.0,0.0,0.0,16.04,26.13,11.19,0,0,0,0
Aparecida do Taboado - MS,2026-06-04,0.0,0.0,0.0,0.0,16.66,27.87,14.66,0,0,0,0
Aparecida do Taboado - MS,2026-06-05,0.0,0.0,0.0,0.0,14.48,26.1,13.93,0,0,0,0
Aparecida do Taboado - MS,2026-06-06,0.0,0.0,0.0,0.0,13.5,25.15,10.22,0,0,0,0
Aparecida do Taboado - MS,2026-06-07,0.0,0.0,0.0,0.0,13.87,25.65,7.9,0,0,0,0
Aperibé - RJ,2026-05-29,0.21,0.07,0.0,0.0,16.82,23.94,5.78,1,2,2,2
Aperibé - RJ,2026-05-30,0.07,0.0,0.03,0.03,16.66,23.97,3.49,1,2,0,0
Aperibé - RJ,2026-05-31,0.26,0.04,0.01,0.01,17.35,26.58,5.54,0,0,0,1
Aperibé - RJ,2026-06-01,0.32,0.12,0.55,0.12,17.35,26.23,5.42,2,0,1,1
Aperibé - RJ,2026-06-02,0.39,0.08,0.0,0.08,16.23,25.7,5.13,0,1,0,1
Aperibé - RJ,2026-06-03,1.25,0.39,0.3,0.48,16.82,23.47,7.53,1,2,2,2
Aperibé - RJ,2026-06-04,1.69,0.29,0.07,0.1,14.38,21.19,9.14,2,2,1,0
Aperibé - RJ,2026-06-05,0.36,0.0,0.0,0.03,12.32,21.95,10.64,0,1,0,0
Aperibé - RJ,2026-06-06,0.21,0.0,0.0,0.0,12.75,22.37,4.61,0,1,0,0
Aperibé - RJ,2026-06-07,0.04,0.0,0.0,0.0,13.19,23.77,4.43,0,1,0,0
Apiacá - ES,2026-05-29,0.34,0.01,0.0,0.0,17.45,23.91,9.5,2,2,2,2
Apiacá - ES,2026-05-30,0.0,0.0,0.0,0.0,16.35,24.72,5.56,1,2,0,0
Apiacá - ES,2026-05-31,0.18,0.07,0.0,0.02,18.17,27.71,6.45,0,0,0,1
Apiacá - ES,2026-06-01,0.48,0.86,0.8,0.52,18.41,26.95,6.43,2,0,2,1
Apiacá - ES,2026-06-02,0.45,0.55,0.18,0.35,17.48,26.1,7.57,1,1,0,1
Apiacá - ES,2026-06-03,1.33,0.78,0.67,0.89,17.38,23.75,10.69,2,1,1,2
Apiacá - ES,2026-06-04,2.4,0.74,0.3,0.33,15.16,21.19,10.7,2,2,2,0
Apiacá - ES,2026-06-05,0.73,0.02,0.0,0.03,13.26,22.16,12.56,0,1,0,0
Apiacá - ES,2026-06-06,0.38,0.0,0.0,0.0,13.16,22.47,8.05,1,2,0,0
Apiacá - ES,2026-06-07,0.0,0.01,0.0,0.0,13.47,24.87,5.54,0,1,0,0
Apiacás - MT,2026-05-29,0.0,0.0,0.0,0.0,22.63,31.94,7.77,0,1,0,1
Apiacás - MT,2026-05-30,0.0,0.0,0.0,0.0,22.07,32.32,7.99,0,1,0,0
Apiacás - MT,2026-05-31,0.0,0.0,0.0,0.0,22.07,32.21,6.34,0,1,0,0
Apiacás - MT,2026-06-01,0.11,0.0,0.0,0.0,21.57,31.95,5.05,0,0,0,0
Apiacás - MT,2026-06-02,0.01,0.0,0.0,0.0,21.13,32.2,7.22,0,0,0,0
Apiacás - MT,2026-06-03,0.02,0.0,0.0,0.0,21.32,31.84,9.82,0,0,0,0
Apiacás - MT,2026-06-04,0.12,0.16,0.08,0.01,22.35,31.97,10.84,0,0,0,0
Apiacás - MT,2026-06-05,0.16,0.08,0.0,0.0,21.79,32.16,11.76,0,0,0,0
Apiacás - MT,2026-06-06,0.0,0.0,0.0,0.0,20.03,31.28,9.91,0,0,0,0
Apiacás - MT,2026-06-07,0.0,0.0,0.0,0.0,19.75,30.77,7.65,0,0,0,0
Apiaí - SP,2026-05-29,0.31,0.18,0.22,0.27,13.76,19.07,8.86,3,3,3,3
Apiaí - SP,2026-05-30,0.36,0.0,0.0,0.0,13.07,20.5,3.79,3,2,0,3
Apiaí - SP,2026-05-31,0.05,0.0,0.02,0.01,12.6,21.39,3.22,3,1,1,3
Apiaí - SP,2026-06-01,0.24,0.12,0.28,0.37,13.88,20.8,5.58,3,1,3,3
Apiaí - SP,2026-06-02,0.74,0.27,0.08,0.04,12.42,18.57,7.5,3,2,3,3
Apiaí - SP,2026-06-03,0.58,0.45,0.7,0.71,14.35,18.69,9.05,3,2,3,3
Apiaí - SP,2026-06-04,1.24,0.55,0.34,0.23,12.51,17.97,11.35,3,2,3,3
Apiaí - SP,2026-06-05,0.63,0.09,0.02,0.0,10.29,17.32,10.67,2,2,2,3
Apiaí - SP,2026-06-06,0.07,0.0,0.0,0.0,8.25,18.69,4.47,2,2,0,2
Apiaí - SP,2026-06-07,0.0,0.0,0.0,0.0,8.59,20.59,3.57,2,0,0,0
Apicum-Açu - MA,2026-05-29,1.32,0.88,5.93,4.59,25.88,29.19,20.9,1,0,0,2
Apicum-Açu - MA,2026-05-30,4.33,2.98,2.55,1.82,25.82,28.07,17.57,1,1,1,1
Apicum-Açu - MA,2026-05-31,2.0,0.94,1.19,1.81,26.13,28.64,16.0,0,1,0,0
Apicum-Açu - MA,2026-06-01,3.39,2.44,2.94,1.86,25.48,28.45,10.41,0,1,0,1
Apicum-Açu - MA,2026-06-02,3.11,1.13,0.98,0.59,26.13,28.38,12.25,0,1,0,0
Apicum-Açu - MA,2026-06-03,1.06,0.31,0.57,0.58,26.38,29.06,17.09,0,0,0,0
Apicum-Açu - MA,2026-06-04,1.09,0.51,2.05,1.68,25.73,29.19,15.24,0,0,0,1
Apicum-Açu - MA,2026-06-05,4.27,1.78,2.07,1.69,25.79,27.88,11.99,1,1,0,1
Apicum-Açu - MA,2026-06-06,4.36,1.52,2.08,1.82,25.81,27.78,12.26,1,1,1,1
Apicum-Açu - MA,2026-06-07,3.23,0.83,0.84,0.5,26.03,27.99,15.96,1,1,0,0
Apiúna - SC,2026-05-29,0.34,0.04,0.45,6.49,12.98,16.88,7.86,3,3,3,3
Apiúna - SC,2026-05-30,0.96,0.0,0.0,0.0,11.28,17.69,4.58,3,3,0,3
Apiúna - SC,2026-05-31,0.02,0.0,0.02,0.05,12.54,20.08,7.0,3,1,1,3
Apiúna - SC,2026-06-01,0.27,0.0,0.31,0.08,13.29,18.86,7.01,3,2,3,3
Apiúna - SC,2026-06-02,0.31,0.0,0.0,0.03,10.98,17.95,5.34,3,2,1,3
Apiúna - SC,2026-06-03,0.95,0.6,0.66,0.65,13.1,16.31,8.48,3,3,3,3
Apiúna - SC,2026-06-04,1.09,0.35,0.17,0.05,11.88,16.72,10.99,3,3,3,3
Apiúna - SC,2026-06-05,0.47,0.0,0.0,0.0,8.98,16.85,8.35,3,3,1,2
Apiúna - SC,2026-06-06,0.0,0.0,0.0,0.0,7.5,17.87,3.25,2,1,0,1
Apiúna - SC,2026-06-07,0.0,0.01,0.0,0.0,7.94,18.9,4.75,1,0,0,1
Apodi - RN,2026-05-29,0.0,0.25,0.39,0.27,25.01,32.44,17.87,0,3,2,2
Apodi - RN,2026-05-30,1.05,2.27,2.85,0.4,23.6,30.35,16.67,2,2,2,1
Apodi - RN,2026-05-31,0.02,0.0,0.15,0.09,23.32,32.55,16.78,0,0,0,0
Apodi - RN,2026-06-01,0.0,0.0,0.06,0.05,23.07,32.61,16.16,0,0,0,0
Apodi - RN,2026-06-02,0.0,0.0,0.72,0.61,23.95,32.63,10.48,0,0,0,0
Apodi - RN,2026-06-03,0.3,0.66,1.36,0.23,24.17,32.41,10.6,0,1,1,1
Apodi - RN,2026-06-04,0.19,0.64,0.53,0.01,24.54,32.81,20.74,1,1,2,0
Apodi - RN,2026-06-05,0.0,0.0,0.34,0.03,24.51,32.29,22.92,1,2,2,1
Apodi - RN,2026-06-06,0.0,0.0,0.14,0.03,24.19,32.28,22.52,0,2,2,1
Apodi - RN,2026-06-07,0.0,0.0,0.06,0.0,23.37,32.59,22.57,0,3,2,0
Aporá - BA,2026-05-29,0.36,0.0,0.02,0.31,21.26,29.41,15.02,1,0,0,1
Aporá - BA,2026-05-30,1.2,1.03,1.23,0.74,21.35,27.82,15.61,2,1,2,2
Aporá - BA,2026-05-31,0.79,0.3,0.51,0.43,21.63,28.05,11.93,2,1,0,1
Aporá - BA,2026-06-01,1.44,0.63,0.44,0.57,21.73,27.42,11.75,1,1,1,2
Aporá - BA,2026-06-02,1.23,0.45,0.3,0.41,21.45,27.85,14.21,2,1,1,1
Aporá - BA,2026-06-03,1.54,1.15,1.49,1.66,21.76,26.97,15.97,1,1,2,2
Aporá - BA,2026-06-04,2.3,0.72,0.6,0.78,21.38,26.09,18.6,2,2,1,2
Aporá - BA,2026-06-05,1.6,0.59,0.35,0.38,20.16,25.38,20.25,2,1,1,1
Aporá - BA,2026-06-06,0.88,0.2,0.1,0.12,18.84,25.5,19.37,1,1,0,0
Aporá - BA,2026-06-07,0.59,0.02,0.03,0.05,18.69,26.52,14.72,1,1,0,0
Aporé - GO,2026-05-29,0.0,0.0,0.0,0.0,18.13,28.47,9.14,0,0,0,0
Aporé - GO,2026-05-30,0.12,0.0,0.0,0.0,17.6,29.0,5.95,0,0,0,0
Aporé - GO,2026-05-31,0.0,0.0,0.0,0.0,17.01,28.36,6.59,0,0,0,0
Aporé - GO,2026-06-01,0.0,0.0,0.0,0.0,16.76,28.2,6.95,0,0,0,0
Aporé - GO,2026-06-02,0.0,0.0,0.0,0.0,15.1,27.38,9.7,0,0,0,0
Aporé - GO,2026-06-03,0.0,0.0,0.0,0.0,14.29,25.88,7.97,0,0,0,0
Aporé - GO,2026-06-04,0.0,0.0,0.0,0.0,15.85,27.44,9.96,0,0,0,0
Aporé - GO,2026-06-05,0.0,0.0,0.0,0.0,13.63,25.88,10.41,0,0,0,0
Aporé - GO,2026-06-06,0.0,0.0,0.0,0.0,12.88,24.62,7.85,0,0,0,0
Aporé - GO,2026-06-07,0.0,0.01,0.0,0.0,13.15,25.31,7.64,0,0,0,0
Apuarema - BA,2026-05-29,2.04,2.46,3.47,2.11,20.2,24.79,11.71,2,2,3,3
Apuarema - BA,2026-05-30,1.84,0.51,0.05,0.0,18.0,22.94,11.68,3,3,0,1
Apuarema - BA,2026-05-31,0.6,0.23,0.1,0.29,18.85,24.92,7.15,2,2,1,2
Apuarema - BA,2026-06-01,1.98,0.88,0.48,0.77,20.16,24.86,8.43,3,2,2,3
Apuarema - BA,2026-06-02,2.7,1.49,0.73,0.91,19.92,24.26,9.25,3,2,2,3
Apuarema - BA,2026-06-03,2.14,0.87,0.34,0.22,18.82,23.94,10.97,3,1,1,2
Apuarema - BA,2026-06-04,0.62,0.21,0.03,0.04,17.26,25.03,14.23,2,1,0,1
Apuarema - BA,2026-06-05,0.45,0.05,0.0,0.0,15.01,24.01,14.59,2,2,0,0
Apuarema - BA,2026-06-06,0.0,0.0,0.01,0.0,14.06,24.12,9.82,0,0,0,0
Apuarema - BA,2026-06-07,0.24,0.03,0.0,0.0,15.59,24.18,8.04,0,2,0,1
Apucarana - PR,2026-05-29,0.0,0.0,0.0,0.03,14.42,22.63,10.15,0,0,0,1
Apucarana - PR,2026-05-30,0.14,0.0,0.0,0.0,14.57,22.72,7.13,0,0,0,0
Apucarana - PR,2026-05-31,0.08,0.0,0.0,0.0,14.32,23.46,6.58,0,0,0,0
Apucarana - PR,2026-06-01,0.23,0.0,0.0,0.0,13.79,23.08,8.46,0,0,0,0
Apucarana - PR,2026-06-02,0.0,0.0,0.0,0.0,12.01,21.48,12.65,0,0,0,0
Apucarana - PR,2026-06-03,0.0,0.0,0.0,0.0,12.57,21.09,15.63,0,0,0,0
Apucarana - PR,2026-06-04,0.02,0.0,0.0,0.0,12.1,21.94,17.34,0,0,0,0
Apucarana - PR,2026-06-05,0.0,0.0,0.0,0.0,10.1,19.95,17.31,0,0,0,0
Apucarana - PR,2026-06-06,0.0,0.0,0.0,0.0,10.06,19.78,13.83,0,0,0,0
Apucarana - PR,2026-06-07,0.0,0.0,0.0,0.0,10.65,20.96,8.47,0,0,0,0
Apuí - AM,2026-05-29,0.0,0.0,0.0,0.0,23.57,32.97,6.37,0,0,0,0
Apuí - AM,2026-05-30,0.16,0.0,0.0,0.0,23.82,32.97,7.3,0,0,0,0
Apuí - AM,2026-05-31,0.32,0.63,0.0,0.0,23.26,32.17,7.45,0,1,0,0
Apuí - AM,2026-06-01,0.79,0.92,0.2,0.0,23.29,31.14,2.75,1,1,0,0
Apuí - AM,2026-06-02,0.36,0.19,0.0,0.0,22.92,32.42,6.94,0,0,0,0
Apuí - AM,2026-06-03,0.17,0.06,0.0,0.0,22.82,32.81,9.01,0,0,0,0
Apuí - AM,2026-06-04,0.54,1.04,1.36,2.36,23.41,31.62,9.06,0,1,1,1
Apuí - AM,2026-06-05,3.23,2.19,0.91,0.25,23.01,29.16,5.9,1,1,1,1
Apuí - AM,2026-06-06,0.56,0.33,0.01,0.0,22.63,31.12,8.42,1,1,0,0
Apuí - AM,2026-06-07,0.05,0.0,0.0,0.0,22.5,32.12,6.32,0,0,0,0
Apuiarés - CE,2026-05-29,0.23,0.15,0.91,1.43,23.95,30.25,16.75,0,2,2,2
Apuiarés - CE,2026-05-30,2.26,0.91,1.01,0.96,23.35,28.13,13.31,2,3,3,2
Apuiarés - CE,2026-05-31,0.56,0.08,0.09,0.27,22.79,30.71,12.26,1,1,1,0
Apuiarés - CE,2026-06-01,0.95,0.5,0.16,0.2,22.73,30.73,11.51,0,1,0,0
Apuiarés - CE,2026-06-02,0.84,0.54,0.26,0.35,22.95,30.67,10.68,0,1,0,0
Apuiarés - CE,2026-06-03,1.52,0.77,0.24,0.57,22.85,29.78,12.94,1,1,0,0
Apuiarés - CE,2026-06-04,0.83,0.33,0.44,0.34,23.2,31.12,16.01,1,1,0,0
Apuiarés - CE,2026-06-05,0.16,0.0,0.1,0.18,23.19,31.1,17.47,1,2,0,0
Apuiarés - CE,2026-06-06,0.11,0.03,0.12,0.13,23.09,30.75,18.11,1,2,1,0
Apuiarés - CE,2026-06-07,0.04,0.01,0.0,0.0,22.44,30.71,18.98,1,2,1,0
Aquidabã - SE,2026-05-29,0.02,0.0,0.11,0.24,22.6,30.6,15.38,0,0,0,1
Aquidabã - SE,2026-05-30,0.17,0.0,0.0,0.2,21.75,30.1,16.33,1,0,0,1
Aquidabã - SE,2026-05-31,0.22,0.0,0.21,0.41,22.01,30.55,14.25,1,0,0,1
Aquidabã - SE,2026-06-01,0.78,0.0,0.05,0.03,21.79,29.73,14.17,1,1,0,1
Aquidabã - SE,2026-06-02,0.09,0.0,0.02,0.27,22.38,30.26,14.69,1,1,0,1
Aquidabã - SE,2026-06-03,1.2,0.31,0.41,0.86,22.85,28.59,16.62,2,1,0,2
Aquidabã - SE,2026-06-04,2.36,1.39,0.89,0.98,22.04,26.56,19.17,2,2,1,1
Aquidabã - SE,2026-06-05,1.45,0.63,0.85,0.85,21.16,26.79,18.93,1,2,1,2
Aquidabã - SE,2026-06-06,0.94,0.23,0.23,0.34,20.44,26.53,19.07,2,2,1,2
Aquidabã - SE,2026-06-07,0.59,0.01,0.0,0.02,19.84,27.18,15.81,2,2,0,1
Aquidauana - MS,2026-05-29,0.03,0.04,0.0,0.0,20.13,30.75,11.7,1,0,0,0
Aquidauana - MS,2026-05-30,0.02,0.0,0.0,0.0,19.66,29.82,8.3,0,0,0,0
Aquidauana - MS,2026-05-31,0.02,0.05,0.05,0.0,19.98,29.58,8.35,0,0,0,0
Aquidauana - MS,2026-06-01,0.1,0.01,0.0,0.0,19.98,29.76,10.65,0,0,0,0
Aquidauana - MS,2026-06-02,0.0,0.0,0.0,0.0,19.63,29.88,13.95,0,0,0,0
Aquidauana - MS,2026-06-03,0.0,0.0,0.0,0.0,17.1,28.16,12.57,0,0,0,0
Aquidauana - MS,2026-06-04,0.0,0.0,0.0,0.0,18.73,29.25,13.34,0,0,0,0
Aquidauana - MS,2026-06-05,0.0,0.0,0.0,0.0,17.26,28.73,14.12,0,0,0,0
Aquidauana - MS,2026-06-06,0.0,0.0,0.01,0.0,15.56,27.15,11.55,0,0,0,0
Aquidauana - MS,2026-06-07,0.0,0.0,0.0,0.0,15.53,27.62,7.09,0,0,0,0
Aquiraz - CE,2026-05-29,0.29,0.73,4.64,5.08,24.85,30.07,16.53,0,2,2,2
Aquiraz - CE,2026-05-30,4.46,1.21,2.34,1.45,24.28,27.63,14.68,3,3,3,2
Aquiraz - CE,2026-05-31,0.43,0.0,0.36,0.63,24.35,29.8,14.17,1,1,0,0
Aquiraz - CE,2026-06-01,0.57,0.0,0.11,0.52,24.23,30.14,16.45,0,0,0,0
Aquiraz - CE,2026-06-02,0.69,0.12,0.88,1.27,24.48,29.54,12.79,0,0,0,1
Aquiraz - CE,2026-06-03,1.57,0.23,0.84,1.36,24.17,29.03,12.31,1,0,0,1
Aquiraz - CE,2026-06-04,0.84,0.48,2.21,0.64,24.26,30.28,14.42,1,1,1,1
Aquiraz - CE,2026-06-05,0.21,0.0,1.62,1.26,24.07,30.57,19.68,0,1,1,1
Aquiraz - CE,2026-06-06,0.16,0.01,1.08,0.77,24.19,30.28,18.64,1,2,1,2
Aquiraz - CE,2026-06-07,0.02,0.01,0.14,0.06,24.19,30.31,20.31,1,2,1,0
Arabutã - SC,2026-05-29,0.02,3.76,7.95,2.16,14.22,20.6,4.8,0,2,3,3
Arabutã - SC,2026-05-30,0.34,0.03,0.03,0.05,12.57,20.22,4.56,2,2,1,2
Arabutã - SC,2026-05-31,0.28,0.0,0.01,0.05,11.17,20.05,5.8,3,2,0,2
Arabutã - SC,2026-06-01,0.02,0.0,0.0,0.0,9.23,18.98,5.12,3,1,0,1
Arabutã - SC,2026-06-02,0.0,0.0,0.0,0.0,9.92,19.51,6.52,2,0,0,0
Arabutã - SC,2026-06-03,0.0,0.0,0.0,0.0,10.54,20.28,8.9,1,0,0,0
Arabutã - SC,2026-06-04,0.0,0.0,0.0,0.0,10.45,21.47,9.51,0,0,0,0
Arabutã - SC,2026-06-05,0.0,0.0,0.0,0.0,8.19,20.45,7.38,0,0,0,0
Arabutã - SC,2026-06-06,0.0,0.0,0.01,0.0,7.75,19.44,3.66,1,0,0,1
Arabutã - SC,2026-06-07,0.0,0.01,0.0,0.0,8.69,19.77,3.15,2,0,0,0
Araçagi - PB,2026-05-29,1.04,1.0,3.46,4.97,23.48,28.1,22.98,2,3,3,3
Araçagi - PB,2026-05-30,1.37,0.29,0.18,0.13,22.78,27.94,15.62,2,1,1,1
Araçagi - PB,2026-05-31,0.37,0.0,0.0,0.01,22.07,29.64,15.97,1,0,0,0
Araçagi - PB,2026-06-01,0.09,0.0,0.0,0.12,21.94,30.42,15.11,1,0,0,0
Araçagi - PB,2026-06-02,1.65,1.7,0.95,0.84,23.01,28.67,12.1,0,1,1,1
Araçagi - PB,2026-06-03,3.64,2.21,0.37,0.45,23.07,27.94,11.15,2,1,1,2
Araçagi - PB,2026-06-04,2.16,1.02,0.25,0.23,22.82,27.72,17.87,2,1,1,1
Araçagi - PB,2026-06-05,0.79,0.2,0.02,0.0,22.26,28.26,19.98,2,1,0,0
Araçagi - PB,2026-06-06,0.55,0.13,0.01,0.01,21.94,28.22,21.08,2,2,0,0
Araçagi - PB,2026-06-07,0.45,0.02,0.0,0.0,21.4,27.62,22.34,2,2,0,0
Araçaí - MG,2026-05-29,0.1,0.12,0.14,0.06,17.57,25.97,8.39,1,2,1,0
Araçaí - MG,2026-05-30,0.09,0.2,0.12,0.0,15.72,24.94,7.13,0,2,0,0
Araçaí - MG,2026-05-31,0.09,0.08,0.04,0.0,16.1,27.02,4.62,0,1,0,0
Araçaí - MG,2026-06-01,0.4,0.47,0.23,0.05,15.76,27.42,6.13,0,0,0,0
Araçaí - MG,2026-06-02,0.5,0.21,0.16,0.0,16.23,26.32,9.57,0,0,0,0
Araçaí - MG,2026-06-03,0.33,0.08,0.05,0.0,14.98,25.56,10.46,0,1,0,0
Araçaí - MG,2026-06-04,0.08,0.0,0.0,0.0,13.51,24.44,11.4,0,1,0,0
Araçaí - MG,2026-06-05,0.08,0.0,0.0,0.0,10.69,22.51,12.66,0,1,0,0
Araçaí - MG,2026-06-06,0.0,0.0,0.0,0.0,9.91,21.75,9.2,0,0,0,0
Araçaí - MG,2026-06-07,0.0,0.01,0.0,0.0,10.72,22.93,5.66,0,0,0,0
Aracaju - SE,2026-05-29,0.0,0.0,0.1,0.02,26.1,27.75,18.62,0,0,0,0
Aracaju - SE,2026-05-30,0.03,0.0,0.33,0.43,25.63,27.47,19.97,0,0,0,0
Aracaju - SE,2026-05-31,0.14,0.11,0.59,0.77,25.2,27.24,14.37,0,0,0,1
Aracaju - SE,2026-06-01,0.55,0.19,0.29,0.2,25.66,26.76,14.98,1,0,0,1
Aracaju - SE,2026-06-02,0.06,0.0,0.07,0.3,26.29,27.51,15.54,0,0,0,0
Aracaju - SE,2026-06-03,0.37,0.4,1.09,2.15,25.13,27.56,20.76,1,0,1,1
Aracaju - SE,2026-06-04,2.95,1.35,1.28,1.71,25.04,26.0,25.8,1,2,2,2
Aracaju - SE,2026-06-05,1.14,1.27,1.7,1.25,24.19,25.85,29.27,1,1,1,1
Aracaju - SE,2026-06-06,0.7,0.48,0.69,0.75,24.44,25.75,29.79,1,1,1,1
Aracaju - SE,2026-06-07,0.27,0.0,0.14,0.19,25.25,26.46,20.46,1,1,1,1
Araçariguama - SP,2026-05-29,0.13,0.0,0.0,0.04,13.76,19.54,14.48,2,1,3,3
Araçariguama - SP,2026-05-30,0.66,0.02,0.0,0.0,13.25,21.25,10.45,2,0,1,3
Araçariguama - SP,2026-05-31,0.12,0.0,0.0,0.0,11.6,20.99,6.0,2,1,1,2
Araçariguama - SP,2026-06-01,0.02,0.0,0.0,0.01,12.44,20.2,10.4,2,2,1,3
