cidade,dt,r,tmin,tmax,wmx,c1,c2,c3,c4
Ilópolis - RS,2026-05-25,7.51,10.93,18.14,6.48,2,2,2,2
Ilópolis - RS,2026-05-26,7.66,15.57,17.34,9.32,2,2,3,2
Ilópolis - RS,2026-05-27,0.21,12.48,16.97,7.56,2,3,3,2
Ilópolis - RS,2026-05-28,0.0,10.43,17.16,7.05,1,3,3,1
Imaculada - PB,2026-05-24,0.04,18.58,29.04,23.18,0,1,2,0
Imaculada - PB,2026-05-25,0.96,19.31,28.17,17.22,0,1,2,1
Imaculada - PB,2026-05-26,0.64,19.25,28.12,21.16,1,0,2,1
Imaculada - PB,2026-05-27,0.17,19.7,28.41,18.6,1,1,1,2
Imaculada - PB,2026-05-28,0.06,19.46,29.0,17.91,1,0,0,2
Imaruí - SC,2026-05-24,5.75,15.8,18.32,13.99,0,3,3,2
Imaruí - SC,2026-05-25,1.56,15.37,20.11,11.21,1,1,2,2
Imaruí - SC,2026-05-26,12.47,18.1,21.05,13.25,1,1,1,1
Imaruí - SC,2026-05-27,0.79,16.73,19.47,18.04,1,1,1,2
Imaruí - SC,2026-05-28,0.0,14.4,18.84,10.61,1,1,0,0
Imbaú - PR,2026-05-24,10.86,15.08,18.72,2.86,3,2,2,2
Imbaú - PR,2026-05-25,4.29,14.93,21.36,6.81,1,2,2,1
Imbaú - PR,2026-05-26,5.9,15.63,21.3,5.42,1,1,1,1
Imbaú - PR,2026-05-27,0.44,15.2,22.16,6.49,1,2,2,1
Imbaú - PR,2026-05-28,0.01,12.93,20.91,6.94,0,1,2,1
Imbé - RS,2026-05-24,3.91,15.5,18.5,15.2,2,2,1,1
Imbé - RS,2026-05-25,2.97,15.28,19.36,14.97,0,0,0,1
Imbé - RS,2026-05-26,14.09,17.22,18.34,16.53,2,2,2,2
Imbé - RS,2026-05-27,1.57,15.95,18.82,15.49,2,1,1,1
Imbé - RS,2026-05-28,0.36,13.93,18.41,13.83,2,1,2,1
Imbé de Minas - MG,2026-05-24,0.25,18.33,25.91,7.84,3,2,2,2
Imbé de Minas - MG,2026-05-25,0.0,17.18,27.36,2.14,0,0,0,2
Imbé de Minas - MG,2026-05-26,0.0,17.85,27.59,3.64,0,0,0,1
Imbé de Minas - MG,2026-05-27,0.07,17.95,27.41,5.54,0,1,2,1
Imbé de Minas - MG,2026-05-28,0.64,17.9,26.87,4.18,0,0,1,1
Imbituba - SC,2026-05-24,5.75,15.8,18.32,13.99,0,3,3,2
Imbituba - SC,2026-05-25,1.56,15.37,20.11,11.21,1,1,2,2
Imbituba - SC,2026-05-26,12.47,18.1,21.05,13.25,1,1,1,1
Imbituba - SC,2026-05-27,0.79,16.73,19.47,18.04,1,1,1,2
Imbituba - SC,2026-05-28,0.0,14.4,18.84,10.61,1,1,0,0
Imbituva - PR,2026-05-24,6.48,14.33,17.97,6.37,2,2,2,2
Imbituva - PR,2026-05-25,3.75,14.84,20.83,8.19,1,3,3,1
Imbituva - PR,2026-05-26,7.7,15.32,20.77,7.83,1,2,2,1
Imbituva - PR,2026-05-27,0.65,14.82,20.1,9.49,1,2,2,0
Imbituva - PR,2026-05-28,0.0,12.25,18.94,7.33,3,3,3,0
Imbuia - SC,2026-05-24,0.39,10.83,17.22,3.44,3,2,2,2
Imbuia - SC,2026-05-25,2.64,12.21,16.51,6.26,2,2,2,3
Imbuia - SC,2026-05-26,12.06,14.66,18.59,5.01,3,3,2,2
Imbuia - SC,2026-05-27,0.09,11.48,19.29,6.17,1,2,1,0
Imbuia - SC,2026-05-28,0.01,9.84,17.41,6.08,1,2,2,1
Imigrante - RS,2026-05-24,0.71,11.08,18.04,8.24,3,2,3,1
Imigrante - RS,2026-05-25,6.49,10.56,18.83,5.76,1,1,2,2
Imigrante - RS,2026-05-26,11.75,15.75,17.37,8.3,2,2,3,2
Imigrante - RS,2026-05-27,0.95,13.54,17.57,7.97,2,3,3,2
Imigrante - RS,2026-05-28,0.0,10.68,17.72,7.52,1,2,3,1
Imperatriz - MA,2026-05-24,0.0,22.33,32.94,11.61,0,0,0,0
Imperatriz - MA,2026-05-25,0.0,22.4,33.26,7.24,0,0,0,2
Imperatriz - MA,2026-05-26,0.0,21.22,33.05,6.66,1,0,1,1
Imperatriz - MA,2026-05-27,0.0,22.04,33.13,6.65,0,0,0,1
Imperatriz - MA,2026-05-28,0.0,22.78,33.5,6.68,0,0,0,1
Inácio Martins - PR,2026-05-24,5.34,13.17,17.32,3.79,3,3,3,2
Inácio Martins - PR,2026-05-25,4.12,14.03,19.8,7.66,2,3,3,1
Inácio Martins - PR,2026-05-26,7.81,14.85,19.99,5.73,1,2,2,1
Inácio Martins - PR,2026-05-27,0.34,13.95,19.75,6.76,1,2,2,0
Inácio Martins - PR,2026-05-28,0.0,10.56,18.47,6.4,3,2,3,1
Inaciolândia - GO,2026-05-24,0.27,20.48,29.35,7.27,2,0,0,1
Inaciolândia - GO,2026-05-25,0.04,20.74,30.45,6.75,0,0,0,1
Inaciolândia - GO,2026-05-26,0.0,20.66,30.87,7.42,0,2,0,0
Inaciolândia - GO,2026-05-27,0.0,20.2,30.69,6.89,0,0,0,1
Inaciolândia - GO,2026-05-28,0.0,19.87,30.37,7.19,2,0,0,0
Inajá - PE,2026-05-24,0.93,20.14,28.91,19.82,0,1,1,0
Inajá - PE,2026-05-25,0.8,20.09,28.76,15.23,0,1,2,1
Inajá - PE,2026-05-26,1.12,20.63,28.8,16.56,0,2,2,1
Inajá - PE,2026-05-27,0.89,20.76,28.97,14.53,0,2,1,1
Inajá - PE,2026-05-28,0.29,20.0,29.28,14.0,0,1,2,2
Inajá - PR,2026-05-24,8.15,17.58,23.69,6.53,1,1,1,1
Inajá - PR,2026-05-25,4.33,19.09,26.58,7.27,1,1,1,1
Inajá - PR,2026-05-26,3.38,19.82,27.05,6.02,1,1,0,1
Inajá - PR,2026-05-27,0.37,19.17,27.79,8.76,0,0,0,0
Inajá - PR,2026-05-28,0.3,18.81,25.59,8.14,0,3,0,1
Inconfidentes - MG,2026-05-24,2.9,14.95,21.72,8.52,0,1,2,2
Inconfidentes - MG,2026-05-25,2.62,15.59,22.05,3.11,1,2,2,1
Inconfidentes - MG,2026-05-26,0.51,14.94,22.9,5.55,1,0,1,1
Inconfidentes - MG,2026-05-27,0.68,15.45,23.35,3.97,1,1,1,1
Inconfidentes - MG,2026-05-28,0.09,14.15,22.16,4.76,0,1,1,0
Indaiabira - MG,2026-05-24,0.29,17.14,26.75,16.95,3,3,2,2
Indaiabira - MG,2026-05-25,0.0,15.43,28.8,11.41,0,0,0,1
Indaiabira - MG,2026-05-26,1.05,17.44,25.87,10.44,0,3,3,2
Indaiabira - MG,2026-05-27,0.38,18.23,27.6,9.94,1,3,2,1
Indaiabira - MG,2026-05-28,0.04,16.25,26.84,8.85,0,1,2,1
Indaial - SC,2026-05-24,1.2,12.89,18.04,4.34,2,2,3,3
Indaial - SC,2026-05-25,2.33,14.12,18.26,3.18,2,2,3,3
Indaial - SC,2026-05-26,13.27,16.0,20.8,2.27,3,3,2,1
Indaial - SC,2026-05-27,0.12,13.92,20.91,3.88,1,1,1,0
Indaial - SC,2026-05-28,0.11,12.15,18.91,2.85,1,2,2,2
Indaiatuba - SP,2026-05-24,17.52,16.36,22.69,7.36,2,1,1,1
Indaiatuba - SP,2026-05-25,3.09,16.9,24.11,7.25,1,1,1,1
Indaiatuba - SP,2026-05-26,0.96,16.72,25.8,7.49,1,0,0,0
Indaiatuba - SP,2026-05-27,1.61,17.54,24.88,7.8,0,0,0,1
Indaiatuba - SP,2026-05-28,0.0,15.06,22.09,11.73,0,1,1,1
Independência - RS,2026-05-24,0.0,10.14,20.5,9.94,2,0,1,1
Independência - RS,2026-05-25,8.27,15.59,20.55,9.54,2,3,2,2
Independência - RS,2026-05-26,2.56,16.88,20.15,9.03,2,3,3,2
Independência - RS,2026-05-27,0.0,12.36,20.69,9.9,0,0,2,0
Independência - RS,2026-05-28,0.0,11.96,22.81,8.34,0,1,0,1
Independência - CE,2026-05-24,0.02,22.27,30.41,19.91,3,2,0,1
Independência - CE,2026-05-25,0.0,21.62,30.64,12.19,0,0,0,1
Independência - CE,2026-05-26,0.0,22.47,31.18,15.16,0,0,0,1
Independência - CE,2026-05-27,0.32,22.82,30.5,14.66,0,1,1,1
Independência - CE,2026-05-28,0.17,22.62,30.5,13.66,0,0,1,2
Indiana - SP,2026-05-24,4.04,17.61,25.04,8.83,0,1,1,1
Indiana - SP,2026-05-25,3.36,19.37,26.95,6.91,1,1,1,1
Indiana - SP,2026-05-26,1.64,19.88,27.77,6.13,1,2,0,1
Indiana - SP,2026-05-27,0.4,19.48,28.13,8.35,0,0,0,0
Indiana - SP,2026-05-28,0.06,18.9,25.69,8.64,0,0,1,0
Indianópolis - PR,2026-05-24,7.21,17.36,23.25,5.75,1,2,2,1
Indianópolis - PR,2026-05-25,4.84,17.96,25.42,8.56,0,0,1,1
Indianópolis - PR,2026-05-26,8.85,18.63,25.65,7.35,1,1,1,1
Indianópolis - PR,2026-05-27,0.34,17.82,26.69,9.21,0,0,1,0
Indianópolis - PR,2026-05-28,0.3,17.53,25.44,8.91,0,2,0,0
Indianópolis - MG,2026-05-24,0.13,17.55,25.91,11.01,0,0,2,1
Indianópolis - MG,2026-05-25,0.0,17.59,27.58,7.29,0,0,0,1
Indianópolis - MG,2026-05-26,0.0,17.78,27.87,6.29,0,0,0,0
Indianópolis - MG,2026-05-27,0.0,16.98,28.07,6.2,3,0,0,1
Indianópolis - MG,2026-05-28,0.0,16.56,28.0,5.32,0,0,0,1
Indiaporã - SP,2026-05-24,0.48,19.14,27.75,7.26,0,0,2,1
Indiaporã - SP,2026-05-25,0.34,20.18,29.17,5.14,0,0,3,1
Indiaporã - SP,2026-05-26,0.09,20.63,30.15,7.39,0,0,0,0
Indiaporã - SP,2026-05-27,0.06,20.07,30.22,8.2,0,2,0,0
Indiaporã - SP,2026-05-28,0.02,19.75,29.28,9.56,0,0,0,0
Indiara - GO,2026-05-24,0.02,20.05,30.44,8.83,1,0,0,1
Indiara - GO,2026-05-25,0.0,20.12,31.48,6.76,1,0,0,1
Indiara - GO,2026-05-26,0.0,20.13,31.62,6.26,0,0,0,1
Indiara - GO,2026-05-27,0.0,19.51,31.35,6.29,0,0,2,1
Indiara - GO,2026-05-28,0.0,18.9,30.84,6.19,0,0,0,0
Indiaroba - SE,2026-05-24,1.54,24.14,28.32,19.14,0,0,0,2
Indiaroba - SE,2026-05-25,1.15,23.18,28.26,13.79,0,1,0,1
Indiaroba - SE,2026-05-26,3.29,23.03,28.09,15.0,1,1,1,0
Indiaroba - SE,2026-05-27,2.3,23.29,28.32,12.64,1,1,0,0
Indiaroba - SE,2026-05-28,2.2,22.68,28.03,13.71,0,1,1,1
Indiavaí - MT,2026-05-24,0.0,15.95,27.35,5.46,0,0,0,0
Indiavaí - MT,2026-05-25,0.38,19.21,29.48,5.94,0,2,1,1
Indiavaí - MT,2026-05-26,0.56,20.03,30.24,6.81,0,0,1,1
Indiavaí - MT,2026-05-27,0.64,20.82,28.54,10.06,0,0,2,1
Indiavaí - MT,2026-05-28,0.36,20.25,30.75,6.54,0,0,0,1
Ingá - PB,2026-05-24,2.33,22.14,29.69,15.28,0,3,1,1
Ingá - PB,2026-05-25,3.81,21.96,27.83,10.02,1,2,1,1
Ingá - PB,2026-05-26,4.64,22.16,26.74,11.96,1,2,2,2
Ingá - PB,2026-05-27,2.93,22.11,27.35,12.48,1,2,2,1
Ingá - PB,2026-05-28,1.17,22.0,28.16,13.47,1,1,2,2
Ingaí - MG,2026-05-24,0.2,14.33,23.25,7.22,0,1,1,1
Ingaí - MG,2026-05-25,1.5,16.12,23.05,3.33,1,2,2,1
Ingaí - MG,2026-05-26,0.05,15.66,23.71,4.25,0,1,1,1
Ingaí - MG,2026-05-27,0.2,15.14,24.6,3.64,1,0,0,1
Ingaí - MG,2026-05-28,0.32,14.78,22.5,5.08,0,3,2,1
Ingazeira - PE,2026-05-24,0.16,19.39,30.5,20.4,0,1,2,0
Ingazeira - PE,2026-05-25,0.79,20.37,29.45,14.83,0,1,2,2
Ingazeira - PE,2026-05-26,0.52,20.03,29.37,18.09,1,1,2,2
Ingazeira - PE,2026-05-27,0.14,20.48,29.72,15.49,1,1,1,2
Ingazeira - PE,2026-05-28,0.06,20.12,30.41,14.28,1,0,0,2
Inhacorá - RS,2026-05-24,0.0,10.55,20.25,13.08,1,0,1,1
Inhacorá - RS,2026-05-25,8.16,15.24,19.83,11.17,2,3,2,2
Inhacorá - RS,2026-05-26,2.73,16.45,19.59,10.39,2,3,3,2
Inhacorá - RS,2026-05-27,0.0,11.98,20.07,11.21,0,0,2,0
Inhacorá - RS,2026-05-28,0.0,11.75,22.44,9.03,0,0,0,1
Inhambupe - BA,2026-05-24,2.23,21.67,28.66,19.51,1,1,1,0
Inhambupe - BA,2026-05-25,0.45,20.12,29.7,11.37,0,0,1,1
Inhambupe - BA,2026-05-26,1.34,20.69,28.74,13.71,0,0,1,1
Inhambupe - BA,2026-05-27,1.32,21.39,29.41,10.83,1,1,1,1
Inhambupe - BA,2026-05-28,0.98,20.25,28.81,12.18,0,0,1,1
Inhangapi - PA,2026-05-24,15.11,23.48,28.79,6.17,3,3,2,1
Inhangapi - PA,2026-05-25,16.4,23.9,29.61,5.67,2,2,2,1
Inhangapi - PA,2026-05-26,5.9,23.66,31.27,5.29,1,1,0,1
Inhangapi - PA,2026-05-27,11.55,24.04,30.07,5.21,1,1,1,1
Inhangapi - PA,2026-05-28,13.44,24.25,29.03,5.43,1,1,1,1
Inhapi - AL,2026-05-24,0.95,20.36,29.54,19.63,1,1,1,0
Inhapi - AL,2026-05-25,0.62,20.18,29.51,13.86,0,1,1,1
Inhapi - AL,2026-05-26,1.26,20.88,29.46,15.45,0,2,2,1
Inhapi - AL,2026-05-27,1.09,21.11,29.75,13.33,0,2,1,1
Inhapi - AL,2026-05-28,0.35,20.25,29.97,12.81,0,1,2,1
Inhapim - MG,2026-05-24,0.25,18.33,25.91,7.84,3,2,2,2
Inhapim - MG,2026-05-25,0.0,17.18,27.36,2.14,0,0,0,2
Inhapim - MG,2026-05-26,0.0,17.85,27.59,3.64,0,0,0,1
Inhapim - MG,2026-05-27,0.07,17.95,27.41,5.54,0,1,2,1
Inhapim - MG,2026-05-28,0.64,17.9,26.87,4.18,0,0,1,1
Inhaúma - MG,2026-05-24,0.03,16.61,26.44,9.74,1,0,0,1
Inhaúma - MG,2026-05-25,0.0,17.4,27.55,6.06,1,0,0,0
Inhaúma - MG,2026-05-26,0.0,17.41,27.43,5.73,0,0,0,0
Inhaúma - MG,2026-05-27,0.0,16.7,28.16,4.54,0,0,0,0
Inhaúma - MG,2026-05-28,0.01,16.78,27.62,5.28,2,0,0,1
Inhuma - PI,2026-05-24,0.0,22.83,32.97,21.01,2,0,2,0
Inhuma - PI,2026-05-25,0.0,22.43,32.48,15.19,0,1,1,2
Inhuma - PI,2026-05-26,0.0,22.82,32.74,16.5,0,0,2,2
Inhuma - PI,2026-05-27,0.0,23.39,32.13,16.14,0,0,0,2
Inhuma - PI,2026-05-28,0.0,23.15,32.62,15.35,1,0,0,2
Inhumas - GO,2026-05-24,0.07,18.11,27.94,10.57,0,2,0,2
Inhumas - GO,2026-05-25,0.0,18.56,29.11,6.03,1,0,0,1
Inhumas - GO,2026-05-26,0.0,18.44,29.21,5.97,1,0,0,1
Inhumas - GO,2026-05-27,0.0,17.92,28.91,6.51,0,2,0,0
Inhumas - GO,2026-05-28,0.0,17.68,28.44,7.04,0,0,0,0
Inimutaba - MG,2026-05-24,0.01,18.2,27.97,10.56,2,0,0,2
Inimutaba - MG,2026-05-25,0.0,18.06,29.42,7.53,1,0,0,0
Inimutaba - MG,2026-05-26,0.0,18.16,29.15,6.84,0,0,0,0
Inimutaba - MG,2026-05-27,0.0,17.29,29.5,5.45,0,2,0,1
Inimutaba - MG,2026-05-28,0.0,17.37,29.25,6.28,0,0,2,1
Inocência - MS,2026-05-24,0.4,18.64,28.44,8.68,0,0,0,1
Inocência - MS,2026-05-25,0.34,20.15,30.05,7.5,0,0,1,1
Inocência - MS,2026-05-26,0.18,20.44,30.46,7.21,0,0,0,1
Inocência - MS,2026-05-27,0.29,19.98,30.0,8.15,0,0,0,1
Inocência - MS,2026-05-28,0.11,19.46,29.72,7.95,0,0,0,1
Inúbia Paulista - SP,2026-05-24,2.46,17.95,26.38,8.58,0,0,1,1
Inúbia Paulista - SP,2026-05-25,2.49,19.93,28.14,5.4,3,1,1,1
Inúbia Paulista - SP,2026-05-26,1.29,20.22,28.99,5.08,1,1,0,1
Inúbia Paulista - SP,2026-05-27,0.51,19.86,29.32,7.52,3,0,0,1
Inúbia Paulista - SP,2026-05-28,0.07,19.4,27.34,7.56,0,0,0,3
Iomerê - SC,2026-05-24,0.91,11.2,16.82,4.09,3,2,2,3
Iomerê - SC,2026-05-25,6.41,13.56,18.92,11.72,2,2,2,1
Iomerê - SC,2026-05-26,16.19,14.66,17.37,8.86,1,2,2,2
Iomerê - SC,2026-05-27,0.23,12.11,18.38,6.8,2,3,2,2
Iomerê - SC,2026-05-28,0.0,8.56,19.44,9.4,0,0,1,1
Ipaba - MG,2026-05-24,0.61,19.52,26.82,4.59,3,2,2,2
Ipaba - MG,2026-05-25,0.0,17.96,28.26,2.84,0,1,0,0
Ipaba - MG,2026-05-26,0.01,18.69,28.52,3.32,0,0,1,0
Ipaba - MG,2026-05-27,0.04,18.14,28.82,5.4,1,0,2,0
Ipaba - MG,2026-05-28,0.06,17.75,27.97,3.78,0,2,1,1
Ipameri - GO,2026-05-24,0.16,18.27,27.41,12.95,0,0,0,2
Ipameri - GO,2026-05-25,0.0,17.9,29.36,9.91,0,0,0,1
Ipameri - GO,2026-05-26,0.0,18.13,29.24,8.23,2,0,0,1
Ipameri - GO,2026-05-27,0.0,17.26,29.13,8.63,1,0,0,1
Ipameri - GO,2026-05-28,0.0,16.9,28.94,8.23,0,0,0,1
Ipanema - MG,2026-05-24,0.37,17.77,26.1,8.62,3,2,2,1
Ipanema - MG,2026-05-25,0.04,16.87,27.36,1.58,0,0,0,3
Ipanema - MG,2026-05-26,0.07,17.66,27.77,3.13,0,1,0,0
Ipanema - MG,2026-05-27,0.1,17.79,27.72,4.7,0,1,2,0
Ipanema - MG,2026-05-28,0.88,17.75,27.09,3.8,0,0,1,1
Ipanguaçu - RN,2026-05-24,1.02,21.86,30.6,18.0,3,0,2,1
Ipanguaçu - RN,2026-05-25,1.01,22.28,31.3,16.14,0,0,1,1
Ipanguaçu - RN,2026-05-26,0.77,23.19,32.05,19.1,0,0,1,1
Ipanguaçu - RN,2026-05-27,0.81,23.39,31.66,18.53,0,0,1,1
Ipanguaçu - RN,2026-05-28,0.62,23.62,31.97,17.62,0,0,0,1
Ipaporanga - CE,2026-05-24,0.05,21.7,31.13,16.68,3,1,1,0
Ipaporanga - CE,2026-05-25,0.17,21.56,31.2,9.29,0,0,1,1
Ipaporanga - CE,2026-05-26,0.16,22.16,31.74,11.33,0,0,1,1
Ipaporanga - CE,2026-05-27,0.54,22.7,31.22,11.0,0,0,1,1
Ipaporanga - CE,2026-05-28,0.34,22.59,31.16,9.76,0,0,1,1
Ipatinga - MG,2026-05-24,0.61,19.52,26.82,4.59,3,2,2,2
Ipatinga - MG,2026-05-25,0.0,17.96,28.26,2.84,0,1,0,0
Ipatinga - MG,2026-05-26,0.01,18.69,28.52,3.32,0,0,1,0
Ipatinga - MG,2026-05-27,0.04,18.14,28.82,5.4,1,0,2,0
Ipatinga - MG,2026-05-28,0.06,17.75,27.97,3.78,0,2,1,1
Ipaumirim - CE,2026-05-24,0.06,21.58,30.75,19.62,1,0,1,1
Ipaumirim - CE,2026-05-25,0.35,21.18,30.45,13.2,1,0,1,1
Ipaumirim - CE,2026-05-26,0.1,23.13,31.43,15.06,1,1,0,1
Ipaumirim - CE,2026-05-27,0.5,23.45,31.29,14.12,2,1,0,1
Ipaumirim - CE,2026-05-28,0.05,23.31,31.66,13.64,1,1,0,2
Ipaussu - SP,2026-05-24,9.17,16.7,22.85,5.88,1,1,1,1
Ipaussu - SP,2026-05-25,3.61,17.71,24.92,8.15,1,1,1,1
Ipaussu - SP,2026-05-26,1.69,18.1,26.34,7.32,1,0,0,1
Ipaussu - SP,2026-05-27,0.5,18.23,26.69,7.68,0,0,0,0
Ipaussu - SP,2026-05-28,0.03,16.56,23.16,9.5,0,1,1,1
Ipê - RS,2026-05-24,0.13,10.17,18.47,13.59,2,3,2,0
Ipê - RS,2026-05-25,7.46,11.81,17.8,14.14,0,1,2,2
Ipê - RS,2026-05-26,17.49,14.85,16.52,14.62,1,2,3,2
Ipê - RS,2026-05-27,0.13,12.45,17.57,13.28,3,3,3,1
Ipê - RS,2026-05-28,0.0,8.56,18.47,11.84,0,1,1,0
Ipecaetá - BA,2026-05-24,6.53,21.77,26.72,18.57,3,2,2,1
Ipecaetá - BA,2026-05-25,3.19,20.65,28.98,13.37,3,2,1,1
Ipecaetá - BA,2026-05-26,0.79,19.82,28.99,13.95,0,0,1,1
Ipecaetá - BA,2026-05-27,1.69,21.11,29.32,11.85,0,2,1,1
Ipecaetá - BA,2026-05-28,1.03,19.5,28.66,12.33,3,0,1,1
Iperó - SP,2026-05-24,17.18,16.64,22.32,4.58,2,2,2,1
Iperó - SP,2026-05-25,2.52,16.62,24.08,7.87,1,2,2,0
Iperó - SP,2026-05-26,1.23,16.35,25.8,7.08,0,1,1,0
Iperó - SP,2026-05-27,1.68,17.32,24.72,8.48,0,0,0,1
Iperó - SP,2026-05-28,0.01,15.06,21.81,11.65,1,1,1,0
Ipeúna - SP,2026-05-24,10.45,16.58,24.1,5.31,1,2,1,1
Ipeúna - SP,2026-05-25,3.11,17.15,24.45,4.57,1,1,2,1
Ipeúna - SP,2026-05-26,0.84,16.88,26.62,4.66,1,1,0,0
Ipeúna - SP,2026-05-27,1.13,18.04,26.16,5.78,0,0,0,0
Ipeúna - SP,2026-05-28,0.15,15.53,22.66,10.27,0,1,1,0
Ipiaçu - MG,2026-05-24,0.34,21.52,28.79,10.2,0,0,0,1
Ipiaçu - MG,2026-05-25,0.06,21.59,30.01,7.25,0,0,0,0
Ipiaçu - MG,2026-05-26,0.03,21.63,30.43,8.45,0,2,0,0
Ipiaçu - MG,2026-05-27,0.0,21.26,30.38,7.29,0,0,0,0
Ipiaçu - MG,2026-05-28,0.02,21.0,30.12,8.66,0,0,0,0
Ipiaú - BA,2026-05-24,8.95,20.27,24.75,13.47,3,3,3,2
Ipiaú - BA,2026-05-25,6.39,19.71,24.55,8.66,2,3,3,2
Ipiaú - BA,2026-05-26,2.21,19.66,26.77,7.61,1,2,1,1
Ipiaú - BA,2026-05-27,2.09,19.07,26.5,6.93,0,2,2,1
Ipiaú - BA,2026-05-28,0.92,17.53,26.41,6.5,0,1,1,1
Ipiguá - SP,2026-05-24,0.54,18.45,27.38,9.8,2,0,3,1
Ipiguá - SP,2026-05-25,0.7,19.99,28.51,4.63,1,1,1,1
Ipiguá - SP,2026-05-26,0.17,20.13,29.3,7.58,0,0,0,1
Ipiguá - SP,2026-05-27,0.17,19.82,29.5,7.2,0,1,0,1
Ipiguá - SP,2026-05-28,0.0,19.15,28.12,8.89,0,0,0,0
Ipirá - BA,2026-05-24,7.92,21.55,26.16,16.81,3,3,2,2
Ipirá - BA,2026-05-25,5.79,20.71,28.67,11.82,3,3,2,1
Ipirá - BA,2026-05-26,0.52,19.57,29.4,11.81,0,1,1,1
Ipirá - BA,2026-05-27,1.54,20.67,29.19,10.6,0,2,1,1
Ipirá - BA,2026-05-28,0.77,18.84,28.84,10.44,2,0,1,1
Ipira - SC,2026-05-24,0.16,9.8,18.75,5.69,2,1,2,2
Ipira - SC,2026-05-25,11.14,14.4,19.73,7.4,2,2,2,1
Ipira - SC,2026-05-26,20.46,15.82,18.71,7.78,1,2,2,2
Ipira - SC,2026-05-27,0.15,12.67,19.16,7.77,1,2,2,0
Ipira - SC,2026-05-28,0.0,9.15,20.53,6.86,0,0,1,0
Ipiranga - PR,2026-05-24,8.24,14.64,18.16,5.06,3,2,2,2
Ipiranga - PR,2026-05-25,4.14,14.93,20.92,7.47,1,3,3,1
Ipiranga - PR,2026-05-26,6.91,15.38,20.8,7.29,1,1,1,1
Ipiranga - PR,2026-05-27,0.7,15.01,20.63,8.6,1,2,2,1
Ipiranga - PR,2026-05-28,0.0,12.59,19.5,6.84,2,2,2,0
Ipiranga de Goiás - GO,2026-05-24,0.0,19.33,29.44,11.44,1,0,0,1
Ipiranga de Goiás - GO,2026-05-25,0.0,19.65,30.45,2.96,1,0,0,1
Ipiranga de Goiás - GO,2026-05-26,0.0,19.63,30.62,4.43,0,0,0,1
Ipiranga de Goiás - GO,2026-05-27,0.0,19.14,30.1,5.27,3,0,0,0
Ipiranga de Goiás - GO,2026-05-28,0.0,18.84,29.37,5.07,0,0,0,0
Ipiranga do Norte - MT,2026-05-24,0.0,19.02,31.44,9.12,1,0,0,1
Ipiranga do Norte - MT,2026-05-25,0.0,20.56,32.33,9.79,0,0,0,1
Ipiranga do Norte - MT,2026-05-26,0.0,21.25,33.02,7.9,1,0,0,0
Ipiranga do Norte - MT,2026-05-27,0.0,20.92,32.79,8.65,0,0,0,1
Ipiranga do Norte - MT,2026-05-28,0.0,21.03,32.12,8.21,0,0,0,1
Ipiranga do Piauí - PI,2026-05-24,0.0,22.83,32.97,21.01,2,0,2,0
Ipiranga do Piauí - PI,2026-05-25,0.0,22.43,32.48,15.19,0,1,1,2
Ipiranga do Piauí - PI,2026-05-26,0.0,22.82,32.74,16.5,0,0,2,2
Ipiranga do Piauí - PI,2026-05-27,0.0,23.39,32.13,16.14,0,0,0,2
Ipiranga do Piauí - PI,2026-05-28,0.0,23.15,32.62,15.35,1,0,0,2
Ipiranga do Sul - RS,2026-05-24,0.0,9.61,18.63,12.15,2,1,2,0
Ipiranga do Sul - RS,2026-05-25,12.18,14.06,18.55,11.69,1,2,2,2
Ipiranga do Sul - RS,2026-05-26,11.12,15.85,18.05,11.53,2,3,3,1
Ipiranga do Sul - RS,2026-05-27,0.0,11.76,18.32,11.4,1,2,3,0
Ipiranga do Sul - RS,2026-05-28,0.0,10.18,20.09,9.75,3,0,1,2
Ipixuna - AM,2026-05-24,0.21,20.2,26.66,8.65,1,2,1,3
Ipixuna - AM,2026-05-25,0.42,20.78,27.95,5.49,1,1,0,3
Ipixuna - AM,2026-05-26,0.83,21.19,30.52,6.64,0,0,0,1
Ipixuna - AM,2026-05-27,1.61,22.7,29.75,8.46,0,1,1,1
Ipixuna - AM,2026-05-28,1.83,23.18,30.09,7.35,1,2,2,2
Ipixuna do Pará - PA,2026-05-24,7.11,23.55,29.91,8.86,0,1,2,1
Ipixuna do Pará - PA,2026-05-25,7.71,23.34,30.67,6.61,2,2,1,1
Ipixuna do Pará - PA,2026-05-26,2.22,23.28,31.84,7.53,1,1,0,1
Ipixuna do Pará - PA,2026-05-27,7.79,23.7,30.85,7.31,1,1,1,1
Ipixuna do Pará - PA,2026-05-28,11.13,23.71,30.22,6.11,1,1,1,1
Ipojuca - PE,2026-05-24,5.53,24.98,27.56,20.15,0,1,0,1
Ipojuca - PE,2026-05-25,4.89,24.59,27.58,16.51,2,1,1,1
Ipojuca - PE,2026-05-26,8.82,24.07,27.05,18.64,1,2,1,1
Ipojuca - PE,2026-05-27,3.69,24.79,27.19,18.82,1,1,1,1
Ipojuca - PE,2026-05-28,2.36,24.5,27.41,18.86,1,1,1,1
Iporã - PR,2026-05-24,2.71,15.55,23.72,6.2,3,1,1,1
Iporã - PR,2026-05-25,5.92,17.78,25.73,10.35,1,0,1,1
